title,url,tags,description,comments,annotations,created_at
"tri-mag Radtraining im Triathlon | Buchtipp","http://www.sportwelt-verlag.de/Leseproben/Leseprobe-Radtraining/RezRT/rezrt.html","triathlon,rad","","","","2011-11-18 13:13:51"
"http://people.canoo.com/mittie/talks.html","http://people.canoo.com/mittie/talks.html","groovy,talks,screencasts","","","","2011-11-14 17:40:41"
"Welcome! — GroovyServ v0.9 documentation","http://kobo.github.com/groovyserv/index.html","groovy,GroovyServ","","","","2011-11-14 15:47:48"
"Nach dem Flop der Riester-Rente nun auch noch der „Pflege-Bahr"" | NachDenkSeiten - Die kritische Website","http://www.nachdenkseiten.de/?p=11213","finanzen,pflege,bahr,lüge","","","","2011-11-09 09:34:53"
"Riester-PR in der ZEIT - kein guter Rat | NachDenkSeiten - Die kritische Website","http://www.nachdenkseiten.de/?p=11035","riester,lüge,finanzen","","","","2011-11-09 09:34:31"
"Staatlich geförderte Altersvorsorge: Die Riester-Lüge - Vorsorge - Finanzen - Wirtschaftswoche","http://www.wiwo.de/finanzen/vorsorge/staatlich-gefoerderte-altersvorsorge-die-riester-luege/v_detail_tab_print,5210054.html","riester,lüge,finanzen","","","","2011-11-09 09:34:11"
"Jelastic — Rock-solid Java Cloud Platform","http://www.jelastic.com","java,cloud,platform","","","","2011-10-17 09:16:32"
"30 free programming eBooks - citizen428.blog()","http://citizen428.net/blog/2010/08/12/30-free-programming-ebooks","ebooks","","","","2011-10-11 08:51:18"
"free - List of freely available programming books - Stack Overflow","http://stackoverflow.com/questions/194812/list-of-freely-available-programming-books","ebook,programming","","","","2011-10-11 08:51:02"
"The Go Programming Language","http://golang.org","go,programming,language","","","","2011-09-23 08:41:56"
"8digits » Web monitoring platform","http://8digits.com","web,monitoring,platform","","","","2011-09-05 08:48:49"
"version control - What is the Difference Between Mercurial and Git? - Stack Overflow","http://stackoverflow.com/questions/35837/what-is-the-difference-between-mercurial-and-git","git,mercurial,comparison","","","","2011-09-01 21:38:50"
"references.pdf (application/pdf-Objekt)","http://crazybobs-talks.googlecode.com/svn/trunk/out/references.pdf","Java,References,Bob,Lee","","","","2011-09-01 14:36:28"
"Sauerland-Team - Triathlon, Trainingslager, Trainingscamps, Gruppenreisen, Radfahren, Mallorca, Hawaii, Südafrika, Trainingcamp, Swim, Bike, Run","http://www.sauerland-team.de","Trainingslager,triathlon,mallorca","","","","2011-09-01 13:10:59"
"Let's Build a Compiler","http://compilers.iecc.com/crenshaw/","programming,compiler,tutorial,compilers,parsing,books","","","","2011-09-01 12:19:17"
"home | just4sports community für den Ausdauersport","http://www.just4sports.de/home","sport,trainingspläne","","","","2011-08-30 23:42:16"
"Rad International | Radreservierung","http://www.rad-international.de/deutsch/radreservierung.html","bike,mallorca","","","","2011-08-27 10:07:41"
"Noleggio Bici da Corsa","http://www.gardabikeshop.com/it/noleggio-mtb-bdc-city-bike/bici-da-corsa.html","bike,garda","","","","2011-08-27 10:04:36"
"Garda On Bike - Bikeverleih und Shuttle Service","http://www.gardaonbike.com/index.php?option=com_content&task=view&id=30&Itemid=27","garda,bike","","","","2011-08-27 10:03:54"
"Mountainbike Gardasee, Mountainbike Verleih Gardasee, MTB Touren","http://www.sport-gardasee.de/gardasee-mountainbike.php","bike,garda","","","","2011-08-27 10:02:56"
"Carpentari Bike Shop - Home","http://www.carpentari.com","bike,garda","","","","2011-08-27 10:00:42"
"Rennrad, Pässe, Alpen, Pyrenäen, Touren, Schwarzwald, ... - quäldich.de - das Portal für Rennradfahrer.","http://www.quaeldich.de","bike,garda","","","","2011-08-27 09:51:12"
"The Lab - Bike Wellness in Riva del Garda - Liteville Test und Servicecenter","http://syntace.my1.cc/the-lab/index2.php?id=413&parent=0","bike,garda","","","","2011-08-27 09:49:55"
"How You Should Go About Learning NoSQL :: myNoSQL","http://nosql.mypopescu.com/post/8962904489/how-you-should-go-about-learning-nosql","learning,nosql,mongodb","","","","2011-08-24 16:20:39"
"Largest MongoDB Databases and Big Data :: myNoSQL","http://nosql.mypopescu.com/post/8988438423/largest-mongodb-databases-and-big-data","mongodb,largest,databases","","","","2011-08-24 16:20:32"
"Kontaktlinsen günstig von contactlinsen-man.de und Lens and more","http://www.contactlinsen-man.de","Kontaktlinsen","","","","2011-08-15 16:51:06"
"Kontaktlinsen-Preisvergleich - Der Online-Preisvergleich für Kontaktlinsenversender - Kontaktlinsen billig bestellen und günstig online einkaufen","http://www.kontaktlinsen-preisvergleich.de","Kontaktlinsen","","","","2011-08-15 16:50:36"
"Alexey Ragozin: HotSpot JVM garbage collection options cheat sheet","http://aragozin.blogspot.com/2011/07/hotspot-jvm-garbage-collection-options.html","JVM,gc,cheat","","","","2011-07-22 22:21:06"
"High Scalability - High Scalability - TripAdvisor Architecture - 40M Visitors, 200M Dynamic Page Views, 30TB Data","http://highscalability.com/blog/2011/6/27/tripadvisor-architecture-40m-visitors-200m-dynamic-page-view.html","scalability,architecture","","","","2011-07-04 11:14:17"
"Overview (Java Platform SE 7 )","http://download.java.net/jdk7/docs/api/index.html","java,platform,overview,api,jdk7","","","","2011-06-30 14:15:22"
"Java Documentation in Windows Help format (WinHelp and HTMLHelp)","http://javadoc.allimant.org","HTMLHelp,java,documentation,windows,help","","","","2011-06-30 14:04:42"
"The Architecture of Open Source Applications","http://www.aosabook.org/en/index.html","development,architecture,opensource,book,programming","","","","2011-06-30 08:24:35"
"Amazon.com: Architecture Principles: The Cornerstones of Enterprise Architecture (The Enterprise Engineering Series) (9783642202780): Danny Greefhorst, Erik Proper: Books","http://www.amazon.com/Architecture-Principles-Cornerstones-Enterprise-Engineering/dp/3642202780/ref=sr_1_78?s=books&ie=UTF8&qid=1308252595&sr=1-78","engineering,enterprise,books","","","","2011-06-30 08:22:40"
"Amazon.com: Requirements Analysis: From Business Views to Architecture (9780132762007): David C. Hay: Books","http://www.amazon.com/Requirements-Analysis-Business-Views-Architecture/dp/0132762005/ref=sr_1_80?s=books&ie=UTF8&qid=1308252999&sr=1-80","requirements,analysis,business,architecture,books","","","","2011-06-30 08:22:08"
"Burp Suite Help","http://portswigger.net/burp/help","suite,0day,security","","","","2011-06-30 08:21:51"
"finding-0day.pdf (application/pdf-Objekt)","http://packetstorm.crazydog.pt/papers/attack/finding-0day.pdf","finding,0day","","","","2011-06-30 08:21:36"
"Cine24.tv - Filme kostenlos online gucken! Die größte Stream Seite! Gratis online Filme anschauen!","http://www.cine24.tv","kino.to,moviez,kino,filme,kostenlos,stream,Cine24.tv","","","","2011-06-09 20:39:52"
"Watch movies online for free movie download at movie2k.to","http://www.movie2k.to","kino.to,moviez,kino,filme","","","","2011-06-09 20:39:25"
"Der Postillon: Razzia bei kino.to zwingt Millionen User, zwei Minuten nach neuer Streaming-Plattform zu suchen","http://www.der-postillon.com/2011/06/razzia-bei-kinoto-zwingt-millionen-user.html","kino.to,moviez,kino,filme","","","","2011-06-09 20:39:11"
"InfoQ: DDD: putting the model to work","http://www.infoq.com/presentations/model-to-work-evans","ddd,presentation,ericEvans","","","","2011-05-03 15:23:39"
"Video-Downloads powered by ftp.stw-bonn.de","http://froscon.tv","Froscon,Videos","","","","2011-04-29 12:26:56"
"Schwimmen in und um Muenchen - alle Freibaeder und Hallenbaeder wo gibt","http://www.nullachtneun.de","schwimmen,münchen","","","","2011-04-11 15:33:19"
"30 Great tutorials for GIMP | Unixmen","http://www.unixmen.com/linux-tutorials/1583-30-great-tutorials-for-gimp","tutorials,gimp","","","","2011-03-29 09:50:15"
"bor!sgloger — leading Scrum with passion","http://borisgloger.com","scrum,development,agile","","","","2011-03-28 15:25:56"
"Design by Contract mit Groovy","http://it-republik.de/jaxenter/artikel/Design-by-Contract-mit-Groovy-3569.html","design,contract,groovy","","","","2011-03-20 21:22:00"
"Debugging from dumps","http://www.ibm.com/developerworks/java/library/j-memoryanalyzer/?cmp=dw&cpb=dwjav&ct=dwnew&cr=dwnen&ccy=zz&csr=031711","debugging,dumps","","","","2011-03-20 21:17:41"
"Restaurants - Gut essen in München - sueddeutsche.de","http://www.sueddeutsche.de/thema/Restaurants","restaurants,münchen","","","","2011-03-11 10:41:28"
"Guten Morgen, München! Kaffee? - Frühstücken in München - Bild 1 - München & Region - sueddeutsche.de","http://www.sueddeutsche.de/muenchen/fruehstuecken-guten-morgen-muenchen-kaffee-1.476946","münchen,essen,restaurants,frühstück","","","","2011-03-11 10:40:25"
"Essensangebote in München - Guide zum Billigspeisen - Bild 1 - München & Region - sueddeutsche.de","http://www.sueddeutsche.de/muenchen/essensangebote-in-muenchen-guide-zum-billigspeisen-1.1058252","münchen,essen,restaurants","""Essensangebote in München""","","","2011-03-11 10:40:09"
"JD | Java Decompiler","http://java.decompiler.free.fr","java,decompiler,tools,software,programming","","","","2011-02-28 13:27:38"
"Install Oxygen Android 2.3 Gingerbread ROM On HTC Desire","http://www.addictivetips.com/mobile/install-oxygen-android-2-3-gingerbread-rom-on-htc-desire","desire,htc,2.3","","","","2011-02-07 17:15:44"
"Übersicht: Clockworkmod/Kernel/CustomROM - HTC Desire HD Root und ROM - Android Forum","http://www.pocketpc.ch/htc-desire-hd-root-rom/119875-ubersicht-clockworkmod-kernel-customrom.html","desire,htc,2.3","","","","2011-02-07 17:05:26"
"Download Oxygen AOSP Android 2.3 Gingerbread ROM For HTC Desire","http://aliwaqas.info/download-oxygen-aosp-android-2-3-gingerbread-rom-for-htc-desire","htc,desire,2.3","","","","2011-02-07 16:56:35"
"Arbeitsgemeinschaft Unabhängiger Versicherungsmakler e.V.- AUV","http://www.auv.de/index.html","pkv","","","","2011-01-12 11:51:02"
"Deutscher Ring | Private Krankenversicherung: Unsere Tarife für Ihre private Krankenversicherung","http://www.deutscherring.de/versicherungen/kranken/private_kv/index.html","pkv","","","","2011-01-11 15:39:38"
"Beratung - PKV: Private Krankenversicherung","http://www.beratung-pkv.de","pkv","","","","2011-01-11 14:10:39"
"HUK24 Versicherung - private Krankenversicherung, PKV, Pflegeversicherung","https://www.huk24.de/-snm-0177507460-1290695033-01cfc00002-0000013119-1294754693-enm-ssl.do;jsessionid=0001p64Jsz1z45F8dZz5qCclYss:12dk81v31","pkv","","","","2011-01-11 14:05:15"
"PKV - Muenchen - PKV Beratung","http://www.pkv-muenchen.com/pkv-beratung.php","pkv,beratung","","","","2011-01-11 14:02:05"
"http://landing.financescout24.de/LPS/PKV","http://landing.financescout24.de/LPS/PKV","pkv","","","","2011-01-11 13:58:42"
"Barmenia  Krankenversicherung","http://www.barmenia.de","pkv","","","","2011-01-11 13:56:52"
"Hanse Merkur","http://www.hansemerkur.de/produkte/krankenversicherung/krankenvollversicherung/angestellte","pkv","","","","2011-01-11 13:56:16"
"Debeka Krankenversicherung","http://www.debeka.de/produkte/versichern/krankenversicherung/index.html","pkv","","","","2011-01-11 13:55:26"
"DKV Deutsche Krankenversicherung AG","http://www.dkv.com/produkte-private-krankenversicherung-vollversicherung-104129.html","pkv","","","","2011-01-11 13:54:49"
"Private Krankenversicherung (PKV) von AXA","http://www.axa.de/servlet/PB/menu/1080325/index.html","pkv","","","","2011-01-11 13:53:51"
"Benziner oder Diesel? Was sich wirklich lohnt | RP ONLINE","http://www.rp-online.de/auto/ratgeber/Benziner-oder-Diesel-Was-sich-wirklich-lohnt_bid_9228.html","benziner,diesel","","","","2010-12-19 20:39:26"
"YouTube - Kanal von GlassFishVideos","http://www.youtube.com/glassfishvideos","youtube,glassfish,channel","","","","2010-12-16 09:30:58"
"A List Apart: Articles: Sliding Doors of CSS","http://www.alistapart.com/articles/slidingdoors","css,webdesign,design","","","","2010-12-13 15:22:10"
"Personal Dog Coaching Salzburg","http://www.personal-dog-coaching.com","personal,dog,coaching","","","","2010-12-13 13:03:34"
"Mobile Informationssysteme I","http://www2.inf.fh-rhein-sieg.de/%7Epbecke2m/mobis1","mobile,android","","","","2010-12-13 11:49:12"
"60+ Best GIMP Tutorials of 2010 | Scott Photographics | Free Photography, GIMP & Photoshop Tutorials","http://www.scottphotographics.com/40-best-gimp-tutorials-of-2010","gimp,tutorials","","","","2010-12-12 13:36:51"
"Dr. Jutta Rittmeyer, Kieferorthopädin - München (Startseite)","http://www.dr-rittmeyer.de","invisalign,kieferorthopädie","","","","2010-11-26 17:11:20"
"TV-Technik im Vergleich: LCD oder Plasma: Welchen Fernseher sollten Sie kaufen? - Digital - Bild.de","http://www.bild.de/BILD/digital/multimedia/2010/11/22/tv-technik-vergleich-lcd-oder-plasma/welchen-fernseher-sollten-sie-kaufen-c__b.html","tv,technik,lcd,plasma","","","","2010-11-22 20:53:25"
"Wellness-Ranking 2011: Die besten Wellness-Hotels in Deutschland - Wellness-Urlaub - FOCUS Online","http://www.focus.de/reisen/urlaubstipps/wellness-urlaub/wellness-ranking-2011-die-besten-wellness-hotels-in-deutschland_aid_563500.html","2011,ranking,wellness,hotels,Deutschland","","","","2010-11-19 16:06:22"
"Wellness-Ranking 2011: Österreichs beste Wellness-Hotels - Wellness-Urlaub - FOCUS Online","http://www.focus.de/reisen/urlaubstipps/wellness-urlaub/wellness-ranking-2011-oesterreichs-beste-wellness-hotels_aid_571426.html","hotels,ranking,wellness,2011,Österreich","","","","2010-11-19 16:04:48"
"Main Page - APIDesign","http://wiki.apidesign.org/wiki/Main_Page","api-design","","","","2010-11-16 15:14:51"
"Kieferorthopädin München, Sendling, Dr. Klarkowski","http://www.dr-klarkowski.de/content/kieferorthopaedin_muenchen","münchen,kieferorthopädie","","","","2010-11-15 23:36:59"
"Kieferorthopädie München Dr. Schuberth Homepage","http://www.schuberth-kfo.de/de/index.php","münchen,kieferorthopädie","","","","2010-11-15 23:36:23"
"Android Phone","http://phandroid.com","android,mobile","","","","2010-11-13 20:18:48"
"Sean Luke : Code","http://cs.gmu.edu/~sean/research","java,code,mersenne,random","","","","2010-09-07 07:56:48"
"AvaxHome","http://avaxhome.ws","books,ebooks,download,warez","","","","2010-09-05 11:37:35"
"InfoQ: Domain Driven Design and Development In Practice","http://www.infoq.com/articles/ddd-in-practice","ddd,design,development,architecture,domain","","","","2010-09-02 21:39:56"
"How to Clean Your Java Functions and Arguments | Javalobby","http://java.dzone.com/clean_code_videos","java,clean,code","","","","2010-09-02 14:50:09"
"staeuble's Bookmarks on Delicious","http://www.delicious.com/staeuble","maven,buildsysteme,links","","","","2010-08-24 11:32:13"
"Groovy Almanac","http://groovy-almanac.org","groovy,almanac","","","","2010-08-22 16:07:42"
"Top 15 GIMP Tutorials From Around The Web | Tech Drive-in","http://www.techdrivein.com/2010/08/top-15-gimp-tutorials-from-around-web.html","gimp,tutorials","","","","2010-08-10 13:16:57"
"Java development 2.0: Cloud storage with Amazon's SimpleDB, Part 1","http://www.ibm.com/developerworks/java/library/j-javadev2-9/?ca=dgr-jw22Cloud-Store-SimplDB-P1dth-JV","java,simpleDB,cloud","","","","2010-08-06 12:57:34"
"guava-libraries - Project Hosting on Google Code","http://code.google.com/p/guava-libraries","java,google,library,guava","","","","2010-08-06 12:12:48"
"mt200904.pdf (application/pdf-Objekt)","http://www.methodsandtools.com/PDF/mt200904.pdf","methods,and,tools,agile,ddd,ajax","","","","2010-08-06 11:01:19"
"YouTube - Rick Astley - Never Gonna Give You Up (Live 2005)","http://www.youtube.com/watch?v=c9BA5e2Of_U","rick,astley","","","","2010-08-06 10:39:35"
"HTC Desire: FroYo/Android 2.2 inklusive Root, so geht’s!","http://blog.knecht-ruprecht.info/2010/08/htc-desire-froyoandroid-22-inklusive.html","desire,htc,branding,root","","","","2010-08-06 10:06:07"
"HTC Desire - Branding entfernen / Standard ROM Flashen [Anleitung]","http://www.handy-faq.de/forum/htc_desire_forum/136760-htc_desire_branding_entfernen_standard_rom_flashen.html","desire,htc,branding","","","","2010-08-06 10:03:45"
"HTC Desire: Branding loswerden « mthie spaces","http://www.mthie.com/htc-desire-branding-loswerden.html","desire,htc,branding","","","","2010-08-06 10:03:15"
"Bruce Eckel's MindView, Inc: Does Java need Checked Exceptions?","http://www.mindview.net/Etc/Discussions/CheckedExceptions","exception,bruce,eckel,checked,vs,unchecked","""information from the checked exception. ""","","","2010-08-03 16:03:36"
"groovypptest - Project Hosting on Google Code","http://code.google.com/p/groovypptest","static,groovy","","","","2010-08-02 16:07:26"
"MVCC - PostgreSQL Wiki","http://wiki.postgresql.org/wiki/MVCC","postgresql,mvcc","","","","2010-07-28 15:46:42"
"Sodeso","http://www.sodeso.nl/?p=80","cassandra,sodeso,java","","","","2010-07-16 21:56:56"
"Java PDF Generation with IText","http://tutorials.jenkov.com/java-itext/index.html","java,itext,pdf","","","","2010-07-16 20:12:09"
"Java Code Geeks: An Introduction to Apache Lucene for Full-Text Search","http://www.javacodegeeks.com/2010/05/introduction-to-apache-lucene-for-full.html","java,lucene","","","","2010-07-16 20:11:44"
"Android SDK | Android Developers","http://developer.android.com/sdk/index.html","android,sdk,developers","","","","2010-07-16 20:11:12"
"Secure Coding Guidelines for the Java Programming Language, Version 3.0 - Sun Developer Network","http://java.sun.com/security/seccodeguide.html","programming,security,java","","","","2010-07-08 08:28:11"
"keynote.pdf (application/pdf-Objekt)","http://lcsd05.cs.tamu.edu/slides/keynote.pdf","design,api,programming,josh,bloch","","","","2010-06-25 12:28:46"
"YouTube - SQL vs NoSQL Panel","http://www.youtube.com/watch?v=gAmVK-PaLqw&feature=channel","youtube,nosql","","","","2010-06-24 12:31:28"
"Growing a Language, by Guy Steele","http://video.google.com/videoplay?docid=-8860158196198824415","programming,language,growing,guy,steele","","","","2010-06-24 09:10:22"
"Data Structures and Algorithms with Object-Oriented Design Patterns in Java","http://www.brpreiss.com/books/opus5/html/book.html","data,structures,java,patterns,design","","","","2010-06-21 20:31:57"
"Enabling your data search - Hibernate Search | Free practice test , mock test, driving test, interview questions","http://www.skill-guru.com/blog/2010/06/15/hibernate-search-%E2%80%93-getting-started","hibernate,search","","","","2010-06-20 11:14:38"
"Wiseandroid | Android Beginners: Intro to Resources and Assets","http://www.wiseandroid.com/post/2010/06/14/Android-Beginners-Intro-to-Resources-and-Assets.aspx","android,wiseandroid,beginners","","","","2010-06-15 20:18:48"
"MF Bliki: TeamRoom","http://martinfowler.com/bliki/TeamRoom.html","teamroom","","","","2010-06-14 21:03:07"
"Head to screen collision (H2SC): Wicket and Guice integration: an alternate route...","http://headtoscreencollision.blogspot.com/2010/05/wicket-and-guice-alternate-route.html","wicket,guice","","","","2010-06-14 10:30:54"
"Balsamiq Studios, makers of plugins for Web Office applications | Balsamiq","http://www.balsamiq.com","mockup,design,prototyping","","","","2010-06-14 09:30:37"
"javadoc-The Java API Documentation Generator","http://java.sun.com/j2se/1.5.0/docs/tooldocs/windows/javadoc.html","javadoc,documentation,reference","","","","2010-06-14 07:52:05"
"On Promoting Dependency Injection with Guice","http://www.theserverside.com/tutorial/On-Promoting-Dependency-Injection-with-Guice","guice,dependency,injection,java","","","","2010-06-14 07:46:51"
"jquery4j - Project Hosting on Google Code","http://code.google.com/p/jquery4j","jquery4j,google,java","","","","2010-06-14 07:46:30"
"Java Data Persistence with Hibernate and JPA Annotations - Book, Tutorials, Training, CBTs, Videos and Best Practices. Using the Java Persistence API","http://www.hiberbook.com","hibernate,persistence,java","","","","2010-06-14 07:45:06"
"FromDev : Web Development, Tips, Tutorials for developers.","http://www.fromdev.com","fromdev,java,tutorials","","","","2010-06-14 07:40:55"
"Getting Started with Hibernate","http://www.cs.bham.ac.uk/~aps/syllabi/2007_2008/issws/h03/hibernate.html","hibernate,getting,started","","","Highlight:
Sticky notes:Hibernate Object-Life-Cicyle Grafik
","2010-06-14 07:39:22"
"Interoperability Happens - The Vietnam of Computer Science","http://blogs.tedneward.com/2006/06/26/The+Vietnam+Of+Computer+Science.aspx","database,programming,vietnam","","","","2010-06-08 21:35:05"
"YouTube - Kanal von GimpKnowHow","http://www.youtube.com/user/GimpKnowHow","youtube,gimp,gimpknowhow","","","","2010-05-27 20:34:44"
"Android Developers","http://developer.android.com/index.html","java,developer,sdk,mobile,programming","","","","2010-05-27 17:52:16"
"Nikto2 | CIRT.net","http://cirt.net/nikto2","nikto,security,web","","","","2010-05-27 15:37:14"
"skipfish - Project Hosting on Google Code","http://code.google.com/p/skipfish","security,google,scanner,skipfish","","","","2010-05-26 14:43:04"
"Java Code Geeks: An Introduction to Apache Lucene for Full-Text Search","http://javacodegeeks.blogspot.com/2010/05/introduction-to-apache-lucene-for-full.html","Lucene,Apache","","","","2010-05-26 11:44:52"
"Vim Tips Wiki","http://vim.wikia.com/wiki/Vim_Tips_Wiki","vim,wiki,tips","","","","2010-05-26 09:05:57"
"The Easiest Way To Get Started with Spring 3: Videos & Tutorials - TheServerSide.com","http://www.theserverside.com/discussions/thread.tss?thread_id=60238&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+techtarget%2Ftsscom%2Fhome+%28TheServerSide.com%3A+Your+Enterprise+Java+Community%29&utm_content=Google+Reader","spring,java","","","","2010-05-25 15:24:56"
"Herzfrequenzen","http://www.laufszene.de/Training/Herzfrequenz/Herzfrequenzen.html","herzfrequenzen,marathon","","","","2010-05-17 22:46:17"
"MARCO Marathon-Rechner. Einfach & Schnell !","http://eifler.com","marathon,marco,rechner","","","","2010-05-17 22:46:04"
"Sharding with Max Ross - Hibernate Shards","http://www.javaworld.com/podcasts/jtech/2008/072408jtech.html","hibernate,sharding","","","","2010-05-17 09:07:47"
"The African Hostriders","http://www.kicktipp.de/hostriders","wm2010,tipprunde","","","","2010-05-11 12:07:04"
"jQuery Grid Recommendations - Stack Overflow","http://stackoverflow.com/questions/159025/jquery-grid-recommendations","jquery,grid,recommendations","","","","2010-05-10 20:53:04"
"Introduction major new features of servlet 3.0","http://www.jsptube.com/servlet-tutorials/servlet3/new-features.html","servlet,3.0","","","","2010-05-10 19:49:12"
"PortSwigger.net - Burp Suite","http://www.portswigger.net/suite","security,web","","","","2010-05-07 14:13:25"
"Winstone Servlet Container","http://winstone.sourceforge.net/","servlet,container,winstone","","","","2010-05-06 08:45:31"
"GoogleSharing :: A Special Kind Of Proxy","http://www.googlesharing.net","google,privacy,googlesharing","","","","2010-05-06 07:51:45"
"Canon PowerShot S90 Digitalkamera 3 Zoll schwarz: Amazon.de: Elektronik","http://www.amazon.de/Canon-PowerShot-Digitalkamera-Megapixel-LCD-Display/dp/B002M3OREI/ref=sr_1_1?ie=UTF8&s=ce-de&qid=1273132114&sr=8-1","camera,s90,canon,powershot","","","","2010-05-06 07:49:43"
"Dipl.-Ing. Uwe Hehn - Java Enterprise Consulting & Software","http://uwehehn.de","berwerbung,selbständigkeit","","","","2010-05-05 20:32:14"
"Blackhat Europe: Abusing JBOSS « ©атсн²² (in)sесuяitу","http://blog.c22.cc/2010/04/15/blackhat-europe-abusing-jboss-2","blackhat,jboss,security","","","","2010-05-05 19:54:32"
"GoogleSharing :: A Special Kind Of Proxy","http://www.googlesharing.net/index.html","googlesharing,google,proxy","","","","2010-05-05 13:20:37"
"Grails & Groovy Tutorials","http://grailstutorials.com/home","tutorials,grails,groovy","","","","2010-05-04 22:48:43"
"Flüge buchen bei airline direct, empfohlen von ARD, Focus, Capital: Startseite","http://www.airline-direct.de","Reisen,flüge,airlines","","","","2010-05-03 21:55:58"
"Flüge und Billigflüge günstig online buchen - Flug und Billigflieger-Angebote | Fluege.de","http://www.fluege.de","flüge","","","","2010-05-03 21:55:47"
"DATE4J - Simple Alternative To java.util.Date","http://www.date4j.net","java,date4j","","","","2010-05-03 21:07:27"
"Tracker Software Products :: PDF-XChange Viewer","http://www.docu-track.com/product/pdf-xchange-viewer","pdf,viewer","","","","2010-05-03 15:42:25"
"Hostels & Youth Hostels Worldwide - Online Bookings","http://www.hostelworld.com","urlaub,australien","","","","2010-05-03 11:55:58"
"Währungsrechner | OANDA","http://www.oanda.com/lang/de/currency/converter","urlaub,australien","","","","2010-05-03 11:55:17"
"Travel - Cheap flights, hotels, car rentals and holiday packages from Expedia.com.au","http://www.expedia.com.au","urlaub,australien","","","","2010-05-03 11:54:24"
"Fraser Island Tours - Many Tours to Choose from - Information and Online Bookings","http://www.fraserisland.au.com/tours-guided/index.php","urlaub,australien","","","","2010-05-03 11:54:01"
"Solway Lass Whitsundays","http://solwaylasswhitsundays.homestead.com","urlaub,australien","","","","2010-05-03 11:53:51"
"Wotif.com: Hotels, Accommodation, Motels, Serviced Apartments, B&B - Online hotel bookings with instant confirmation","http://www.wotif.com/","urlaub,australien","","","","2010-05-03 11:53:38"
"| Australia Tours - Australien Reisen - Neuseeland Reisen - Südsee Reisen","http://www.australiatours.de","urlaub,australien","","","","2010-05-03 11:53:30"
"North Queensland - Der tropische Norden Australiens","http://www.tropicalaustralia.de","urlaub,australien","","","","2010-05-03 11:53:22"
"Australien Reisen, Australien Mietwagen, Australien Camper auf Australien.com","http://www.australien.com","urlaub,australien","","","","2010-05-03 11:53:13"
"Los Angeles Web Designer | Web Designer & Front-end Developer - Soh Tanaka | Servicing All of Los Angeles County, South Bay Torrance, and more.","http://www.sohtanaka.com","webdesign,inspiration","","","","2010-04-27 15:04:46"
"30 Awesome Design Enhancing jQuery Plugins","http://line25.com/articles/30-awesome-design-enhancing-jquery-plugins","jquery,webdesign","","","","2010-04-27 14:26:10"
"AtMail Open: PHP Webmail client - Redefining Open Source Webmail","http://atmail.org","webmail","","","","2010-04-27 13:45:41"
"Roundcube - Free webmail for the masses","http://www.roundcube.net","webmail,software,opensource","","","","2010-04-27 13:37:34"
"Learning jQuery – Tutorial Roundup for Beginners","http://line25.com/articles/learning-jquery-tutorial-roundup-for-beginners","tutorial,jquery","","","","2010-04-27 08:40:51"
"Introduction to Google Guice","http://www.javabeat.net/articles/29-introduction-to-google-guice-1.html","google,guice","","","","2010-04-27 08:32:29"
"A Form of Madness - Dive Into HTML5","http://diveintohtml5.org/forms.html","html5,webdesign","","","","2010-04-27 08:27:43"
"MirrorBrain | Feature List","http://mirrorbrain.org/features","mirrorbrain,cdn","","","","2010-04-26 20:20:50"
"YouTube - Introduction to the Java memory Model","http://www.youtube.com/watch?v=IFbxRnyBkqw&feature=related","youtube,java,introduction,memory,JMM","","","","2010-04-22 07:36:14"
"YouTube - Advanced Topics in Programming Languages: The Java Memory...","http://www.youtube.com/watch?v=1FX4zco0ziY&feature=related","youtube,java,advanced,programming,memory,JMM","","","","2010-04-22 07:35:36"
"YouTube - How To Design A Good API and Why it Matters","http://www.youtube.com/watch?v=aAb7hSCtvGw&feature=related","youtube,advanced,programming,api","","","","2010-04-22 07:22:21"
"YouTube - ""The Clean Code Talks -- Inheritance, Polymorphism, & Testing""","http://www.youtube.com/watch?v=4F72VULWFvc&feature=channel","youtube,advanced,programming","","","","2010-04-22 07:21:45"
"YouTube - Advanced Topics in Programming Languages: Java Puzzlers,...","http://www.youtube.com/watch?v=wDN_EYUvUq0&feature=channel","youtube,java,advanced,programming","","","","2010-04-22 07:21:00"
"Current ITA Software Hiring Puzzles","http://www.itasoftware.com/careers/hiringpuzzles.html?catid=114","no_tag","","","","2010-04-21 18:39:25"
"Jobs, Arbeit, Stellenangebote, Jobsuche | Jobrapido","http://www.jobrapido.de","jobsuche,stellenangebote","","","","2010-04-21 15:57:31"
"Grails, jQuery & the jQuery Grid - Part One","http://www.grailsforum.co.uk/showthread.php/3-Grails-jQuery-amp-the-jQuery-Grid-Part-One","grails,jquery","","","","2010-04-21 15:57:11"
"yensdesign - Tutorials, Web Design and Coding","http://yensdesign.com","jQuery,javascript,tutorials,yensdesign,webdesign","","","","2010-04-21 15:56:23"
"The GlassFish Podcast: Interviews, Presentations, and news for and from the GlassFish community","http://blogs.sun.com/glassfishpodcast","glassfish,podcast","","","","2010-04-21 12:25:23"
"Chariot Tech Cast","http://techcast.chariotsolutions.com","chariot,tech,cast","","","","2010-04-21 09:41:08"
